subject,activity,feat_domain,feat_acceleration,feat_instru,feat_jerk,feat_magnitude,feat_var,feat_axis,count,average
18,SITTING,Freq,NA,Gyroscope,NA,NA,StD,Z,57,-0.982797276
18,SITTING,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,57,-0.986535242
18,SITTING,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,57,-0.981252633
18,SITTING,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,57,-0.994808188
18,SITTING,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,57,-0.994967622
18,SITTING,Freq,Body,Accelerometer,NA,NA,Mean,X,57,-0.99314492
18,SITTING,Freq,Body,Accelerometer,NA,NA,Mean,Y,57,-0.97653853
18,SITTING,Freq,Body,Accelerometer,NA,NA,Mean,Z,57,-0.982996441
18,SITTING,Freq,Body,Accelerometer,NA,NA,StD,X,57,-0.994906566
18,SITTING,Freq,Body,Accelerometer,NA,NA,StD,Y,57,-0.974980069
18,SITTING,Freq,Body,Accelerometer,NA,NA,StD,Z,57,-0.975722121
18,SITTING,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,57,-0.984781467
18,SITTING,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,57,-0.982226152
18,SITTING,Freq,Body,Accelerometer,Jerk,NA,Mean,X,57,-0.99192471
18,SITTING,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,57,-0.983642392
18,SITTING,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,57,-0.988689672
18,SITTING,Freq,Body,Accelerometer,Jerk,NA,StD,X,57,-0.992039061
18,SITTING,Freq,Body,Accelerometer,Jerk,NA,StD,Y,57,-0.985694744
18,SITTING,Freq,Body,Accelerometer,Jerk,NA,StD,Z,57,-0.990141676
18,SITTING,Freq,Body,Accelerometer,Jerk,Magnitude,Mean,NA,57,-0.990407076
18,SITTING,Freq,Body,Accelerometer,Jerk,Magnitude,StD,NA,57,-0.991044298
18,STANDING,Time,NA,Gyroscope,NA,NA,Mean,X,73,-0.026587325
18,STANDING,Time,NA,Gyroscope,NA,NA,Mean,Y,73,-0.073226013
18,STANDING,Time,NA,Gyroscope,NA,NA,Mean,Z,73,0.084319068
18,STANDING,Time,NA,Gyroscope,NA,NA,StD,X,73,-0.96225425
18,STANDING,Time,NA,Gyroscope,NA,NA,StD,Y,73,-0.980417134
18,STANDING,Time,NA,Gyroscope,NA,NA,StD,Z,73,-0.972820403
18,STANDING,Time,NA,Gyroscope,NA,Magnitude,Mean,NA,73,-0.963006793
18,STANDING,Time,NA,Gyroscope,NA,Magnitude,StD,NA,73,-0.959797118
18,STANDING,Time,NA,Gyroscope,Jerk,NA,Mean,X,73,-0.098717402
18,STANDING,Time,NA,Gyroscope,Jerk,NA,Mean,Y,73,-0.040657341
18,STANDING,Time,NA,Gyroscope,Jerk,NA,Mean,Z,73,-0.053238445
18,STANDING,Time,NA,Gyroscope,Jerk,NA,StD,X,73,-0.981970966
18,STANDING,Time,NA,Gyroscope,Jerk,NA,StD,Y,73,-0.991151973
18,STANDING,Time,NA,Gyroscope,Jerk,NA,StD,Z,73,-0.986259016
18,STANDING,Time,NA,Gyroscope,Jerk,Magnitude,Mean,NA,73,-0.988685955
18,STANDING,Time,NA,Gyroscope,Jerk,Magnitude,StD,NA,73,-0.988519666
18,STANDING,Time,Body,Accelerometer,NA,NA,Mean,X,73,0.278458806
18,STANDING,Time,Body,Accelerometer,NA,NA,Mean,Y,73,-0.016635352
18,STANDING,Time,Body,Accelerometer,NA,NA,Mean,Z,73,-0.108453356
18,STANDING,Time,Body,Accelerometer,NA,NA,StD,X,73,-0.992019763
18,STANDING,Time,Body,Accelerometer,NA,NA,StD,Y,73,-0.954223436
18,STANDING,Time,Body,Accelerometer,NA,NA,StD,Z,73,-0.961873909
18,STANDING,Time,Body,Accelerometer,NA,Magnitude,Mean,NA,73,-0.972607495
18,STANDING,Time,Body,Accelerometer,NA,Magnitude,StD,NA,73,-0.972285545
18,STANDING,Time,Body,Accelerometer,Jerk,NA,Mean,X,73,0.075353948
18,STANDING,Time,Body,Accelerometer,Jerk,NA,Mean,Y,73,0.010469872
18,STANDING,Time,Body,Accelerometer,Jerk,NA,Mean,Z,73,-0.001816405
18,STANDING,Time,Body,Accelerometer,Jerk,NA,StD,X,73,-0.989436674
18,STANDING,Time,Body,Accelerometer,Jerk,NA,StD,Y,73,-0.975277837
18,STANDING,Time,Body,Accelerometer,Jerk,NA,StD,Z,73,-0.988455249
18,STANDING,Time,Body,Accelerometer,Jerk,Magnitude,Mean,NA,73,-0.985965294
18,STANDING,Time,Body,Accelerometer,Jerk,Magnitude,StD,NA,73,-0.986015286
18,STANDING,Time,Gravity,Accelerometer,NA,NA,Mean,X,73,0.94757324
18,STANDING,Time,Gravity,Accelerometer,NA,NA,Mean,Y,73,-0.204206321
18,STANDING,Time,Gravity,Accelerometer,NA,NA,Mean,Z,73,-0.048576711
18,STANDING,Time,Gravity,Accelerometer,NA,NA,StD,X,73,-0.994270075
18,STANDING,Time,Gravity,Accelerometer,NA,NA,StD,Y,73,-0.981335942
18,STANDING,Time,Gravity,Accelerometer,NA,NA,StD,Z,73,-0.976044291
18,STANDING,Time,Gravity,Accelerometer,NA,Magnitude,Mean,NA,73,-0.972607495
18,STANDING,Time,Gravity,Accelerometer,NA,Magnitude,StD,NA,73,-0.972285545
18,STANDING,Freq,NA,Gyroscope,NA,NA,Mean,X,73,-0.964428926
18,STANDING,Freq,NA,Gyroscope,NA,NA,Mean,Y,73,-0.98356116
18,STANDING,Freq,NA,Gyroscope,NA,NA,Mean,Z,73,-0.974294413
18,STANDING,Freq,NA,Gyroscope,NA,NA,StD,X,73,-0.962272712
18,STANDING,Freq,NA,Gyroscope,NA,NA,StD,Y,73,-0.978801848
18,STANDING,Freq,NA,Gyroscope,NA,NA,StD,Z,73,-0.97482259
18,STANDING,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,73,-0.972352593
18,STANDING,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,73,-0.959113457
18,STANDING,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,73,-0.988960669
18,STANDING,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,73,-0.988407465
18,STANDING,Freq,Body,Accelerometer,NA,NA,Mean,X,73,-0.990409919
18,STANDING,Freq,Body,Accelerometer,NA,NA,Mean,Y,73,-0.961239135
18,STANDING,Freq,Body,Accelerometer,NA,NA,Mean,Z,73,-0.975772814
18,STANDING,Freq,Body,Accelerometer,NA,NA,StD,X,73,-0.992789068
18,STANDING,Freq,Body,Accelerometer,NA,NA,StD,Y,73,-0.952911995
18,STANDING,Freq,Body,Accelerometer,NA,NA,StD,Z,73,-0.957216178
18,STANDING,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,73,-0.976797646
18,STANDING,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,73,-0.973264854
18,STANDING,Freq,Body,Accelerometer,Jerk,NA,Mean,X,73,-0.989544971
18,STANDING,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,73,-0.97524369
18,STANDING,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,73,-0.986265654
18,STANDING,Freq,Body,Accelerometer,Jerk,NA,StD,X,73,-0.990287933
18,STANDING,Freq,Body,Accelerometer,Jerk,NA,StD,Y,73,-0.977179032
18,STANDING,Freq,Body,Accelerometer,Jerk,NA,StD,Z,73,-0.989275839
18,STANDING,Freq,Body,Accelerometer,Jerk,Magnitude,Mean,NA,73,-0.984987073
18,STANDING,Freq,Body,Accelerometer,Jerk,Magnitude,StD,NA,73,-0.986277357
18,WALKING,Time,NA,Gyroscope,NA,NA,Mean,X,56,-0.039939972
18,WALKING,Time,NA,Gyroscope,NA,NA,Mean,Y,56,-0.061372736
18,WALKING,Time,NA,Gyroscope,NA,NA,Mean,Z,56,0.094471839
18,WALKING,Time,NA,Gyroscope,NA,NA,StD,X,56,-0.704439778
18,WALKING,Time,NA,Gyroscope,NA,NA,StD,Y,56,-0.49643154
18,WALKING,Time,NA,Gyroscope,NA,NA,StD,Z,56,-0.511417205
18,WALKING,Time,NA,Gyroscope,NA,Magnitude,Mean,NA,56,-0.500471148
18,WALKING,Time,NA,Gyroscope,NA,Magnitude,StD,NA,56,-0.608510091
18,WALKING,Time,NA,Gyroscope,Jerk,NA,Mean,X,56,-0.09664353
18,WALKING,Time,NA,Gyroscope,Jerk,NA,Mean,Y,56,-0.043377113
18,WALKING,Time,NA,Gyroscope,Jerk,NA,Mean,Z,56,-0.050263157
18,WALKING,Time,NA,Gyroscope,Jerk,NA,StD,X,56,-0.578133968
18,WALKING,Time,NA,Gyroscope,Jerk,NA,StD,Y,56,-0.694925789
18,WALKING,Time,NA,Gyroscope,Jerk,NA,StD,Z,56,-0.663259579
18,WALKING,Time,NA,Gyroscope,Jerk,Magnitude,Mean,NA,56,-0.636485897
18,WALKING,Time,NA,Gyroscope,Jerk,Magnitude,StD,NA,56,-0.726591779
18,WALKING,Time,Body,Accelerometer,NA,NA,Mean,X,56,0.273887759
18,WALKING,Time,Body,Accelerometer,NA,NA,Mean,Y,56,-0.017802363
18,WALKING,Time,Body,Accelerometer,NA,NA,Mean,Z,56,-0.104218315
18,WALKING,Time,Body,Accelerometer,NA,NA,StD,X,56,-0.376005521
18,WALKING,Time,Body,Accelerometer,NA,NA,StD,Y,56,-0.227005875
18,WALKING,Time,Body,Accelerometer,NA,NA,StD,Z,56,-0.428348061
18,WALKING,Time,Body,Accelerometer,NA,Magnitude,Mean,NA,56,-0.287908078
18,WALKING,Time,Body,Accelerometer,NA,Magnitude,StD,NA,56,-0.460346465
18,WALKING,Time,Body,Accelerometer,Jerk,NA,Mean,X,56,0.076752428
18,WALKING,Time,Body,Accelerometer,Jerk,NA,Mean,Y,56,0.028274548
18,WALKING,Time,Body,Accelerometer,Jerk,NA,Mean,Z,56,0.010685091
18,WALKING,Time,Body,Accelerometer,Jerk,NA,StD,X,56,-0.368056914
18,WALKING,Time,Body,Accelerometer,Jerk,NA,StD,Y,56,-0.320158763
18,WALKING,Time,Body,Accelerometer,Jerk,NA,StD,Z,56,-0.633325861
18,WALKING,Time,Body,Accelerometer,Jerk,Magnitude,Mean,NA,56,-0.379269262
18,WALKING,Time,Body,Accelerometer,Jerk,Magnitude,StD,NA,56,-0.425418661
18,WALKING,Time,Gravity,Accelerometer,NA,NA,Mean,X,56,0.923865249
18,WALKING,Time,Gravity,Accelerometer,NA,NA,Mean,Y,56,-0.254317086
18,WALKING,Time,Gravity,Accelerometer,NA,NA,Mean,Z,56,-0.060931342
18,WALKING,Time,Gravity,Accelerometer,NA,NA,StD,X,56,-0.983010883
18,WALKING,Time,Gravity,Accelerometer,NA,NA,StD,Y,56,-0.975311659
18,WALKING,Time,Gravity,Accelerometer,NA,NA,StD,Z,56,-0.972483849
18,WALKING,Time,Gravity,Accelerometer,NA,Magnitude,Mean,NA,56,-0.287908078
18,WALKING,Time,Gravity,Accelerometer,NA,Magnitude,StD,NA,56,-0.460346465
18,WALKING,Freq,NA,Gyroscope,NA,NA,Mean,X,56,-0.609673434
18,WALKING,Freq,NA,Gyroscope,NA,NA,Mean,Y,56,-0.570898151
18,WALKING,Freq,NA,Gyroscope,NA,NA,Mean,Z,56,-0.538152345
18,WALKING,Freq,NA,Gyroscope,NA,NA,StD,X,56,-0.73490139
18,WALKING,Freq,NA,Gyroscope,NA,NA,StD,Y,56,-0.460890662
18,WALKING,Freq,NA,Gyroscope,NA,NA,StD,Z,56,-0.548409771
18,WALKING,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,56,-0.620331394
18,WALKING,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,56,-0.668908147
18,WALKING,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,56,-0.710596311
18,WALKING,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,56,-0.769408386
18,WALKING,Freq,Body,Accelerometer,NA,NA,Mean,X,56,-0.371475156
18,WALKING,Freq,Body,Accelerometer,NA,NA,Mean,Y,56,-0.243606271
18,WALKING,Freq,Body,Accelerometer,NA,NA,Mean,Z,56,-0.489771051
18,WALKING,Freq,Body,Accelerometer,NA,NA,StD,X,56,-0.378068199
18,WALKING,Freq,Body,Accelerometer,NA,NA,StD,Y,56,-0.267273645
18,WALKING,Freq,Body,Accelerometer,NA,NA,StD,Z,56,-0.439861578
18,WALKING,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,56,-0.424386734
18,WALKING,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,56,-0.565563057
18,WALKING,Freq,Body,Accelerometer,Jerk,NA,Mean,X,56,-0.414797154
18,WALKING,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,56,-0.361908549
18,WALKING,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,56,-0.601147247
18,WALKING,Freq,Body,Accelerometer,Jerk,NA,StD,X,56,-0.375992795
18,WALKING,Freq,Body,Accelerometer,Jerk,NA,StD,Y,56,-0.320264113
18,WALKING,Freq,Body,Accelerometer,Jerk,NA,StD,Z,56,-0.664327149
18,WALKING,Freq,Body,Accelerometer,Jerk,Magnitude,Mean,NA,56,-0.414037751
18,WALKING,Freq,Body,Accelerometer,Jerk,Magnitude,StD,NA,56,-0.444453486
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,X,55,-0.057654866
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,Y,55,-0.063621434
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,Z,55,0.098747168
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,StD,X,55,-0.502473034
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,StD,Y,55,-0.617230786
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,NA,StD,Z,55,-0.483658261
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,Magnitude,Mean,NA,55,-0.381022815
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,NA,Magnitude,StD,NA,55,-0.507995478
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,X,55,-0.083656657
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,Y,55,-0.050912026
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,Z,55,-0.057059181
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,X,55,-0.676716182
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,Y,55,-0.752608622
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,Z,55,-0.605655411
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,Magnitude,Mean,NA,55,-0.701663074
18,WALKING_DOWNSTAIRS,Time,NA,Gyroscope,Jerk,Magnitude,StD,NA,55,-0.744159519
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,X,55,0.288439469
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,Y,55,-0.016866692
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,Z,55,-0.103390809
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,StD,X,55,-0.302634565
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,StD,Y,55,-0.254214046
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,NA,StD,Z,55,-0.418610127
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,Magnitude,Mean,NA,55,-0.293531974
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,NA,Magnitude,StD,NA,55,-0.229934247
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,X,55,0.080904405
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,Y,55,-0.000757069
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,Z,55,-0.014176992
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,X,55,-0.387223932
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,Y,55,-0.447033873
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,Z,55,-0.651246665
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,Magnitude,Mean,NA,55,-0.466516044
18,WALKING_DOWNSTAIRS,Time,Body,Accelerometer,Jerk,Magnitude,StD,NA,55,-0.382517333
18,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,X,55,0.932277478
18,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,Y,55,-0.225809125
18,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,Z,55,-0.049363673
18,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,X,55,-0.960404875
18,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,Y,55,-0.932962218
18,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,Z,55,-0.92166175
18,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,Magnitude,Mean,NA,55,-0.293531974
18,WALKING_DOWNSTAIRS,Time,Gravity,Accelerometer,NA,Magnitude,StD,NA,55,-0.229934247
18,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,X,55,-0.489232275
18,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,Y,55,-0.641527595
18,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,Z,55,-0.447030699
18,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,X,55,-0.51394709
18,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,Y,55,-0.607757979
18,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,Z,55,-0.543996111
18,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,55,-0.604735414
18,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,55,-0.533844932
18,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,55,-0.744236045
18,WALKING_DOWNSTAIRS,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,55,-0.763430802
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,X,55,-0.350086793
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,Y,55,-0.309049614
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,Z,55,-0.505824358
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,X,55,-0.285535872
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,Y,55,-0.273798158
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,Z,55,-0.41825865
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,55,-0.241973535
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,55,-0.344299434
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,X,55,-0.412728287
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,55,-0.465982666
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,55,-0.622135895
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,X,55,-0.416050501
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,Y,55,-0.464546055
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,Z,55,-0.67875108
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,Magnitude,Mean,NA,55,-0.383398713
18,WALKING_DOWNSTAIRS,Freq,Body,Accelerometer,Jerk,Magnitude,StD,NA,55,-0.386565072
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,X,58,-0.047068392
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,Y,58,-0.052613382
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,Mean,Z,58,0.090673648
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,StD,X,58,-0.593841504
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,StD,Y,58,-0.507297003
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,NA,StD,Z,58,-0.433922212
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,Magnitude,Mean,NA,58,-0.3691086
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,NA,Magnitude,StD,NA,58,-0.528058134
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,X,58,-0.089995304
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,Y,58,-0.052747261
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,Mean,Z,58,-0.069253621
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,X,58,-0.760689029
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,Y,58,-0.828872171
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,NA,StD,Z,58,-0.718951758
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,Magnitude,Mean,NA,58,-0.781652689
18,WALKING_UPSTAIRS,Time,NA,Gyroscope,Jerk,Magnitude,StD,NA,58,-0.835525128
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,X,58,0.265401202
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,Y,58,-0.022206068
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,Mean,Z,58,-0.112655891
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,StD,X,58,-0.380168287
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,StD,Y,58,-0.21115512
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,NA,StD,Z,58,-0.314373391
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,Magnitude,Mean,NA,58,-0.279146313
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,NA,Magnitude,StD,NA,58,-0.37184157
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,X,58,0.081240203
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,Y,58,0.021165469
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,Mean,Z,58,0.009358966
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,X,58,-0.563202135
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,Y,58,-0.567940639
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,NA,StD,Z,58,-0.760829911
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,Magnitude,Mean,NA,58,-0.601463948
18,WALKING_UPSTAIRS,Time,Body,Accelerometer,Jerk,Magnitude,StD,NA,58,-0.57933032
18,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,X,58,0.883330258
18,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,Y,58,-0.316619946
18,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,Mean,Z,58,-0.106112549
18,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,X,58,-0.961738807
18,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,Y,58,-0.942056881
18,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,NA,StD,Z,58,-0.907839724
18,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,Magnitude,Mean,NA,58,-0.279146313
18,WALKING_UPSTAIRS,Time,Gravity,Accelerometer,NA,Magnitude,StD,NA,58,-0.37184157
18,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,X,58,-0.59232371
18,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,Y,58,-0.649817267
18,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,Mean,Z,58,-0.504364097
18,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,X,58,-0.600711296
18,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,Y,58,-0.443429837
18,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,NA,StD,Z,58,-0.466022431
18,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,Magnitude,Mean,NA,58,-0.654029089
18,WALKING_UPSTAIRS,Freq,NA,Gyroscope,NA,Magnitude,StD,NA,58,-0.533044636
18,WALKING_UPSTAIRS,Freq,NA,Gyroscope,Jerk,Magnitude,Mean,NA,58,-0.826193161
18,WALKING_UPSTAIRS,Freq,NA,Gyroscope,Jerk,Magnitude,StD,NA,58,-0.860910992
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,X,58,-0.465097262
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,Y,58,-0.363450743
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,Mean,Z,58,-0.522728377
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,X,58,-0.350639841
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,Y,58,-0.190550638
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,NA,StD,Z,58,-0.26957139
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,Magnitude,Mean,NA,58,-0.436561064
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,NA,Magnitude,StD,NA,58,-0.436218933
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,X,58,-0.58941059
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,Y,58,-0.579650286
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,Mean,Z,58,-0.736149274
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,X,58,-0.575331252
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,Y,58,-0.585531433
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,NA,StD,Z,58,-0.78472843
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,Magnitude,Mean,NA,58,-0.574481397
18,WALKING_UPSTAIRS,Freq,Body,Accelerometer,Jerk,Magnitude,StD,NA,58,-0.587926077
19,LAYING,Time,NA,Gyroscope,NA,NA,Mean,X,83,-0.031207273
19,LAYING,Time,NA,Gyroscope,NA,NA,Mean,Y,83,-0.095262801
19,LAYING,Time,NA,Gyroscope,NA,NA,Mean,Z,83,0.108605114
19,LAYING,Time,NA,Gyroscope,NA,NA,StD,X,83,-0.981357611
19,LAYING,Time,NA,Gyroscope,NA,NA,StD,Y,83,-0.963617706
